"tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","SubjectId","ActivityName"
0.36323991,-0.091988202,-0.23958561,-0.25446968,-0.013921555,-0.35064887,0.9525714,-0.22221705,0.12376385,-0.95180147,-0.74694727,-0.77973841,0.16443398,-0.035077615,-0.27421275,-0.42226436,-0.47881673,-0.74748954,-0.023021161,-0.21950604,-0.013439658,-0.70143076,-0.61987985,-0.23360054,-0.011784278,0.062966368,-0.19496817,-0.69014918,-0.85227915,-0.59288167,-0.16273535,-0.20528987,-0.16273535,-0.20528987,-0.48786772,-0.50829493,-0.46742539,-0.68453357,-0.74770272,-0.81192198,-0.29176738,-0.20212309,-0.44560866,-0.24019327,0.012157692,-0.35038862,-0.4356616,-0.47127332,-0.7179835,-0.45988832,-0.52678635,-0.77575353,-0.61670557,-0.70021772,-0.31970146,-0.72828681,-0.580305,-0.27738277,-0.33345951,-0.26510731,-0.45333373,-0.58783527,-0.73131071,-0.70718175,-0.80458882,-0.85955003625123,"4","WALKING_UPSTAIRS"
0.19583759,-0.010125046,-0.10942438,-0.4592683,-0.26311066,-0.40259473,0.9802389,-0.092266572,-0.099530936,-0.94113932,-0.88487169,-0.85144839,0.16218823,-0.22874692,0.14135792,-0.51390052,-0.72436374,-0.76689154,-1,0.20838714,0.41232573,-0.54721387,-0.57469067,-0.32655256,0.043105288,-0.12058732,0.10711563,-0.73556059,-0.77547155,-0.76752406,-0.35748133,-0.46818824,-0.35748133,-0.46818824,-0.63697745,-0.53083478,0.17011679,-0.33854467,-0.76709028,-0.77678039,-0.44255952,-0.4585272,-0.52191641,-0.46590756,-0.22246237,-0.38714299,-0.54223173,-0.71848088,-0.73921143,-0.52700825,-0.75229515,-0.79336597,-0.5374279,-0.62441212,-0.48712071,-0.55489424,-0.5495678,-0.34314338,-0.47688335,-0.54544239,-0.5430113,-0.51805347,-0.54003816,-0.33193324,-0.77365094,-0.859879942918388,"9","WALKING_UPSTAIRS"
0.10569277,-0.039864377,0.0057445288,0.091520173,0.038020297,-0.17873938,0.96882502,-0.25438581,0.010495744,-0.88905416,-0.88524212,-0.91059501,-0.22784924,0.21672849,0.044985774,0.048689115,-0.094533529,-0.5417962,0.3605854,-0.29997632,0.14505501,-0.32958135,0.15477573,-0.14662232,-0.090830218,-0.50022655,0.31059532,-0.43457533,-0.53914094,-0.41942299,0.1239284,-0.019114487,0.1239284,-0.019114487,-0.079176544,-0.10912764,0.16700577,-0.20175312,-0.4646757,-0.60972127,0.042855203,-0.055491668,-0.26972122,0.11013334,0.019772885,-0.1935833,-0.062306829,-0.15409913,-0.45415891,0.069809302,-0.088865676,-0.63624978,-0.26267973,-0.017946208,-0.043395394,-0.35410982,0.24159176,-0.26130808,0.023769115,-0.19630771,-0.045398268,-0.20419695,-0.2365226,-0.31525013,-0.59783022,-0.860222968382317,"10","WALKING_UPSTAIRS"
0.17073838,-0.044992807,-0.087632628,-0.22118794,-0.10122811,-0.40127356,0.96267552,-0.19140127,-0.13386869,-0.90925374,-0.88883344,-0.86599673,0.23234652,-0.038068028,-0.12920175,-0.33039522,-0.40440964,-0.62437047,-0.63283927,0.10031161,0.35201857,-0.65410611,-0.53916261,-0.1831064,-0.1640585,-0.15622172,-0.01239144,-0.57347445,-0.72713311,-0.58167426,-0.17659535,-0.2398572,-0.17659535,-0.2398572,-0.42607064,-0.32224563,-0.1322332,-0.49532432,-0.66456677,-0.69497456,-0.23852541,-0.2457954,-0.44965974,-0.21439177,-0.088468201,-0.42136459,-0.3745681,-0.41196863,-0.58503885,-0.34317605,-0.43817881,-0.66208939,-0.53941288,-0.56112725,-0.34909667,-0.69071812,-0.52927481,-0.21023887,-0.22502669,-0.36624956,-0.3426175,-0.30129519,-0.58023894,-0.52564457,-0.68562302,-0.861085170838281,"12","WALKING_UPSTAIRS"
0.18312961,-0.10089586,-0.2203356,-0.41558765,-0.14002741,-0.0051547167,0.89596367,-0.27869971,-0.28043865,-0.91923546,-0.91427826,-0.82579479,-0.09060782,0.048293417,-0.001088573,-0.54812345,-0.48522178,-0.62169424,-0.76129082,0.34075036,0.592168,-0.66767671,-0.47242744,-0.33840284,-0.075942724,0.017406288,-0.35253255,-0.64944302,-0.69211365,-0.70327854,-0.19208601,-0.30723044,-0.19208601,-0.30723044,-0.53589216,-0.50452689,0.0017555329,-0.52690429,-0.68143494,-0.70945263,-0.43073842,-0.26535552,-0.27192593,-0.40960875,-0.13332185,0.048485386,-0.56654258,-0.51900514,-0.58210018,-0.56874323,-0.48202796,-0.65968562,-0.59477097,-0.50103283,-0.32194792,-0.69092034,-0.45916288,-0.40423762,-0.33792932,-0.39787663,-0.50328484,-0.50878642,-0.55553704,-0.58831611,-0.69133877,-0.861731216972234,"13","WALKING_UPSTAIRS"
0.31257091,-0.094590376,-0.26350513,-0.39370505,-0.14248305,-0.12241905,0.93115901,-0.29286802,0.1252799,-0.95442171,-0.78208503,-0.68456494,0.091790733,-0.19700473,-0.26927606,-0.59313464,-0.60170716,-0.81892386,-0.10592584,-0.23332403,0.064074997,-0.66910174,-0.4533254,-0.49244863,0.02400998,0.11696878,-0.074812211,-0.77395375,-0.87181224,-0.6889798,-0.18337663,-0.43686108,-0.18337663,-0.43686108,-0.65102338,-0.5988044,-0.45685586,-0.57471631,-0.809007,-0.83809655,-0.47014581,-0.29313256,-0.43859626,-0.3659506,-0.12491841,-0.044818925,-0.61682179,-0.60013347,-0.80175766,-0.60411024,-0.63280068,-0.83432551,-0.64182482,-0.63702093,-0.50487199,-0.67964747,-0.36946463,-0.53470953,-0.49069897,-0.49569373,-0.58488866,-0.61928014,-0.67943692,-0.58219605,-0.84083651,-0.862529433736335,"18","WALKING_UPSTAIRS"
-0.047663634,-0.12549449,-0.2995972,-0.27184095,0.024252817,-0.20044872,0.86682619,-0.36697929,-0.20853059,-0.73582112,-0.66631071,-0.61861058,0.1255607,0.65442163,0.22826169,-0.32196093,-0.38687199,-0.56262192,0.12473221,-0.2557752,-0.12528652,-0.60850362,-0.26389475,-0.093152564,-0.18189704,-0.077807488,0.10219247,-0.5040809,-0.5756738,-0.33429268,-0.060569754,-0.34032339,-0.060569754,-0.34032339,-0.34815922,-0.42504535,-0.20741505,-0.48923004,-0.4981378,-0.6037233,-0.28487375,-0.030291731,-0.26294782,-0.26669767,-0.011942013,-0.2288208,-0.37628916,-0.40076238,-0.50559351,-0.3251771,-0.41403474,-0.61953358,-0.49302208,-0.33333603,-0.066275208,-0.64517104,-0.22921865,-0.18499119,-0.32215335,-0.4529727,-0.35789771,-0.52684858,-0.4934882,-0.57548069,-0.60868629,-0.862538548175281,"20","WALKING_UPSTAIRS"
0.22988779,-0.05489445,-0.26446139,-0.29933411,-0.075804367,-0.26461295,0.95891939,-0.17052906,-0.17618727,-0.89864802,-0.86999736,-0.74787748,-0.13717346,0.056501621,-0.036057295,-0.49599637,-0.40567251,-0.51945934,-0.036661294,-0.08133732,0.023111278,-0.68034723,-0.56702839,-0.29644662,0.010777639,0.010062665,0.097674464,-0.62218458,-0.66522817,-0.61742994,-0.17974677,-0.27564265,-0.17974677,-0.27564265,-0.42626829,-0.5013425,-0.47992908,-0.58656141,-0.63926254,-0.69299322,-0.39018405,-0.20302661,-0.34501382,-0.26647082,-0.071941691,-0.27833308,-0.55941759,-0.43745002,-0.48964397,-0.47634481,-0.41021507,-0.54652361,-0.56717404,-0.57646343,-0.39320096,-0.71664908,-0.56429834,-0.33171372,-0.3037636,-0.37258151,-0.46050061,-0.56184957,-0.5921434,-0.65457126,-0.69310652,-0.86431984414838,"24","WALKING_UPSTAIRS"
0.35845532,0.017975385,-0.084159118,-0.17198789,-0.18833245,-0.39955531,0.93118552,-0.25003777,-0.026669006,-0.93663325,-0.91397002,-0.92432289,0.23524531,-0.087284312,-0.23250059,-0.2000019,-0.21783518,-0.59780538,-0.032727859,-0.11106165,0.13546298,-0.67804595,-0.33117489,-0.32873594,-0.068313628,0.019193884,0.025862246,-0.45732188,-0.4874311,-0.31433835,-0.17044085,-0.18820842,-0.17044085,-0.18820842,-0.31348196,-0.16996959,-0.38014863,-0.45624243,-0.45928239,-0.47554454,-0.24857354,-0.1698128,-0.48820241,-0.1436021,-0.24966759,-0.39879402,-0.21539579,-0.23152799,-0.57063166,-0.25571397,-0.25745173,-0.6224344,-0.52783791,-0.34781888,-0.19086405,-0.72811282,-0.32579163,-0.44209844,-0.14707763,-0.33831993,-0.11489946,-0.24919755,-0.40003775,-0.60156768,-0.46003811,-0.86552541077764,"1","WALKING_DOWNSTAIRS"
0.1954509,-0.0087076916,-0.10560986,-0.10314719,-0.18798116,-0.48696159,0.93362318,-0.20523338,-0.10848042,-0.95136186,-0.90985728,-0.97967108,-0.13016058,-0.41499767,-0.013512503,-0.1479383,-0.25060599,-0.69653265,-0.34608336,0.25036627,0.29980431,-0.58849592,-0.65029283,-0.55443227,-0.15310114,0.044268504,-0.021370091,-0.41548423,-0.75707617,-0.52275955,-0.13333195,-0.16133339,-0.13333195,-0.16133339,-0.31737316,-0.15863733,-0.41053083,-0.55336523,-0.60295046,-0.70302945,-0.086319859,-0.13816784,-0.55355235,-0.10982775,-0.26745244,-0.49072613,-0.12540221,-0.26767467,-0.6569983,-0.25392864,-0.28368253,-0.73549618,-0.49086539,-0.66851211,-0.45525306,-0.61952077,-0.64186763,-0.63301578,-0.066427052,-0.35019616,-0.099947712,-0.24597553,-0.54902766,-0.6352294,-0.67157914,-0.867778704415285,"3","WALKING_DOWNSTAIRS"
0.26375943,0.047499744,-0.043262579,0.15340317,0.073691194,-0.11426012,0.94063434,-0.037288954,-0.0085089931,-0.95543445,-0.84629768,-0.87723163,0.14448576,-0.0065161294,-0.0098031243,0.12127926,0.098075861,-0.31275356,0.073451062,-0.02963691,0.077464553,-0.61919278,-0.26288369,-0.082232619,-0.18940809,-0.20098513,0.06970607,-0.41404871,-0.37034112,0.08988409,0.12967461,0.21803792,0.12967461,0.21803792,0.025016695,0.12932142,-0.25992336,-0.35019223,-0.30439013,-0.32347406,0.10146803,0.060008628,-0.2109325,0.17322261,0.013081294,-0.13113239,0.10112427,0.010654925,-0.33572957,0.041544023,0.12159937,-0.29157605,-0.4370501,-0.2755729,0.081124831,-0.68019791,-0.2603165,-0.22659693,0.23936634,0.016170673,0.1609416,0.080094616,-0.28759576,-0.51946556,-0.37551532,-0.86893420750358,"5","WALKING_DOWNSTAIRS"
0.23405608,-0.011145524,-0.13880676,0.26609479,-0.00046511961,-0.62637927,0.94517586,-0.171049,0.018959664,-0.96977261,-0.93798008,-0.95803174,0.37262605,-0.36063922,0.0048111694,0.011090842,-0.0055091322,-0.75378429,-0.040450186,-0.074166917,0.06514511,-0.63441762,-0.50217429,-0.34700368,-0.098224405,-0.25117399,0.11117876,-0.4192206,-0.57472084,-0.19637761,0.10797943,0.30220439,0.10797943,0.30220439,-0.15883479,-0.031309338,-0.44850842,-0.54313028,-0.45450738,-0.5509839,0.09390497,0.011207144,-0.68690376,0.32781306,-0.070032756,-0.62277481,-0.027618484,-0.1039991,-0.75537573,-0.037864309,0.036410123,-0.75077659,-0.48670426,-0.43340045,-0.2074394,-0.68252173,-0.55343711,-0.45964016,0.28354128,0.10986809,0.0068445597,-0.089163394,-0.52687649,-0.63673391,-0.56285914,-0.870676597239736,"6","WALKING_DOWNSTAIRS"
0.24045018,-0.019734543,-0.074039996,-0.34697241,-0.48015576,-0.30558613,0.90664959,-0.11472662,-0.28508874,-0.96962113,-0.94536324,-0.96319493,0.089856338,-0.1263917,0.053917481,-0.30885323,-0.64715731,-0.46443698,-0.22978128,0.019177056,0.21911124,-0.64664942,-0.51791656,-0.48519229,0.15388816,0.018039349,-0.13267448,-0.73335703,-0.56115802,-0.66472952,-0.39586427,-0.13625175,-0.39586427,-0.13625175,-0.4788931,-0.17966429,-0.45444641,-0.53912251,-0.65286527,-0.53748305,-0.26456909,-0.52383865,-0.31871715,-0.38241009,-0.49019431,-0.35386908,-0.24273789,-0.68611926,-0.40138968,-0.46083986,-0.62796612,-0.52669584,-0.54687174,-0.47648201,-0.46456827,-0.67825028,-0.54881772,-0.53909895,-0.076348071,-0.30609896,-0.14663793,-0.22934135,-0.51226858,-0.64254688,-0.53719026,-0.874055300655958,"7","WALKING_DOWNSTAIRS"
0.3120884,-0.042341807,-0.068359943,0.013868843,0.15456176,0.024112652,0.91694761,-0.21851499,0.053681652,-0.92682951,-0.95133706,-0.96397823,-0.16125802,-0.28531443,0.2885555,0.064645969,0.10432416,-0.22767781,-0.098972794,-0.025969411,0.0354743,-0.56061456,0.0017681468,-0.18753952,-0.037990807,-0.33648721,-0.33466188,-0.34325806,-0.32427609,-0.25515359,0.10187027,0.065118729,0.10187027,0.065118729,0.04310354,0.075405109,-0.1371039,-0.17682307,-0.31307404,-0.36754269,0.021106311,0.14049659,0.017892851,0.011024744,0.088982147,-0.055609265,-0.021772462,-0.010704161,-0.15398489,0.060593746,0.15663364,-0.2991016,-0.37637116,-0.010748722,0.010230343,-0.62093828,0.0023500005,-0.33842323,0.15270775,-0.15340029,0.094587705,0.042543567,-0.14847233,-0.3448057,-0.3451431,-0.876430676754019,"8","WALKING_DOWNSTAIRS"
0.42945137,0.0032917755,-0.11795595,0.087064544,0.025041577,-0.28823608,0.90016396,-0.20826008,0.20720775,-0.96759828,-0.95722633,-0.91019806,-0.38041373,0.20446232,-0.0041009783,-0.14089122,-0.15919747,-0.56605132,-0.63467236,0.15279925,-0.11297196,-0.49250758,-0.44618907,-0.39974133,-0.042741274,-0.19895159,0.145832,-0.46307196,-0.68618843,-0.52031845,0.095545099,-0.043792538,0.095545099,-0.043792538,-0.21364484,-0.21827421,-0.099166033,-0.39032272,-0.58163282,-0.6874604,0.051513949,0.019170161,-0.37992922,0.10080691,-0.036593376,-0.29432349,-0.19244312,-0.1916016,-0.50934037,-0.16263036,-0.18030873,-0.62264334,-0.39835811,-0.46516833,-0.33348589,-0.52299385,-0.43861572,-0.47795352,-0.027828214,-0.20140438,-0.20235385,-0.24447876,-0.46873831,-0.44179651,-0.67785375,-0.878694096101204,"11","WALKING_DOWNSTAIRS"
0.4648706,-0.039518086,-0.033268495,-0.17607852,0.073003424,0.13078415,0.83266344,-0.26115116,-0.34112993,-0.90737854,-0.95005486,-0.70984196,0.22174088,0.012706773,-0.10533411,-0.30605455,-0.089944338,-0.34538935,0.071449893,0.053320261,0.011651336,-0.71353426,-0.33094406,0.022618328,-0.16434197,-0.083620832,-0.61402355,-0.680496,-0.6005007,-0.22081152,-0.040481833,0.089339728,-0.040481833,0.089339728,-0.23001118,-0.17628606,-0.28429246,-0.40409752,-0.52213798,-0.62055908,-0.24428823,0.025624697,0.0077699473,-0.15061463,0.029954795,0.10868697,-0.34350612,-0.10299459,-0.26817281,-0.32794262,-0.13964207,-0.42200589,-0.63337791,-0.3868119,0.17980533,-0.73893473,-0.30329748,-0.12795693,0.064485661,-0.066468454,-0.15810891,-0.20537749,-0.4384636,-0.48274326,-0.5859058,-0.879428668742301,"14","WALKING_DOWNSTAIRS"
0.27665913,0.0017202393,-0.031461286,0.54591282,-0.047168872,-0.22546073,0.90425004,-0.20722683,0.11223358,-0.92587219,-0.86687741,-0.89951248,-0.017935403,0.022269465,0.091014858,0.20505241,-0.14057885,-0.51104799,-0.067419194,0.046426718,0.0046840703,-0.58782513,-0.47416591,-0.21460954,-0.17668934,-0.17330435,-0.25060817,-0.53167304,-0.59874906,-0.34991718,0.39226087,0.43603062,0.39226087,0.43603062,-0.063739574,0.14642328,-0.35768616,-0.57268125,-0.52965913,-0.60127086,0.27764848,-0.096088255,-0.27384899,0.63951974,-0.081816169,-0.25970198,0.11950518,-0.2008874,-0.44794779,0.18812896,-0.13101891,-0.57409888,-0.46741084,-0.44219365,-0.1201256,-0.62605067,-0.49864845,-0.31997262,0.41257248,0.2251438,0.19563791,0.072688981,-0.53667616,-0.67893077,-0.55996994,-0.881712003623979,"15","WALKING_DOWNSTAIRS"
0.4675788,-0.058708509,-0.18723558,0.079061986,-0.11970156,-0.13908885,0.90755631,-0.18960312,-0.23468464,-0.9567776,-0.95633148,-0.90941741,0.033737672,-0.080213092,0.10161645,-0.24098066,-0.2708667,-0.33695645,-0.21152264,-0.027531669,0.19631559,-0.67689446,-0.63129982,-0.47131665,-0.039076682,-0.2858862,0.068105763,-0.68330443,-0.69195812,-0.49982794,0.060594896,0.075486559,0.060594896,0.075486559,-0.26648854,-0.13725367,-0.50435466,-0.67018493,-0.6583528,-0.67653615,-0.065030142,-0.14843413,-0.17757723,0.13084046,-0.15999888,-0.18602711,-0.30358522,-0.33678288,-0.27522676,-0.24282439,-0.24672875,-0.39639573,-0.64285115,-0.58054644,-0.40941857,-0.68912045,-0.669043,-0.54155373,-0.074156428,-0.016539722,-0.13277271,-0.14908369,-0.6909768,-0.71229658,-0.69119691,-0.882887463522241,"16","WALKING_DOWNSTAIRS"
0.28716589,-0.014101718,-0.10364101,0.023500301,-0.3556569,-0.22774882,0.92572784,-0.042252857,-0.19081148,-0.9555565,-0.97533922,-0.90556793,0.13166257,-0.011915611,0.035788066,-0.13516915,-0.54439242,-0.51702102,0.0058475941,-0.094729089,0.062549476,-0.60823592,-0.43201977,-0.56145186,0.016994025,0.091931907,0.050955336,-0.63479817,-0.55800621,-0.64167939,-0.054751136,0.032617821,-0.054751136,0.032617821,-0.3046667,-0.22421858,-0.43333212,-0.58770411,-0.56328443,-0.65669622,-0.079371891,-0.44073806,-0.30461765,0.061336171,-0.35418102,-0.24620832,-0.21209162,-0.57712509,-0.46744363,-0.13177483,-0.53836755,-0.56488548,-0.53732126,-0.42586665,-0.52793048,-0.63122809,-0.43984832,-0.61301567,0.038240557,-0.13118964,-0.22719272,-0.22564563,-0.56547396,-0.6785686,-0.63844073,-0.884025647808633,"17","WALKING_DOWNSTAIRS"
0.26823055,-0.0041461452,-0.094502785,0.47312327,0.45240296,-0.15260038,0.92175038,-0.23756132,-0.019321532,-0.96968812,-0.93516573,-0.95474617,-0.031558719,-0.088554759,0.2070197,0.4070467,0.30789704,-0.30839336,-0.20368662,0.089375554,0.063624539,-0.053013624,-0.35541013,-0.040598648,-0.52777802,0.011851322,-0.1920876,0.052254156,-0.42098649,0.043788432,0.4708175,0.31654039,0.4708175,0.31654039,0.21807439,0.37778544,0.02705924,-0.19807672,-0.19004698,-0.35852387,0.25880088,0.41905148,-0.10596656,0.54938037,0.3778553,-0.25210147,0.25946143,0.23672804,-0.22808992,0.43404041,0.29913919,-0.38796717,0.26982783,-0.34514072,0.092414447,-0.15631333,-0.36638515,-0.17621157,0.30883159,0.11574778,0.38721496,0.35501593,-0.20317746,-0.33481289,-0.37198093,-0.88510039452377,"19","WALKING_DOWNSTAIRS"
0.45859965,-0.060194201,-0.050947975,0.30765118,0.36437466,0.12454551,0.83276484,-0.37220818,-0.2276208,-0.91735595,-0.94624161,-0.82489983,0.25433229,0.20095994,-0.11664424,0.21863182,0.048297614,-0.040975323,-0.19623678,0.14641319,0.11559242,-0.5503958,-0.36130965,-0.31083548,-0.16622806,-0.50101244,0.024800445,-0.47118313,-0.44676329,-0.30227397,0.33443284,0.41662405,0.33443284,0.41662405,0.099028663,0.35651398,-0.31067939,-0.42079381,-0.39425404,-0.54854698,0.2081332,0.25464101,0.10406494,0.34480268,0.33371503,0.045235676,0.075580001,0.044472348,-0.034344394,0.25628378,-0.023223342,-0.046003194,-0.44600285,-0.241525,-0.21822217,-0.58360719,-0.4526972,-0.40706687,0.41333135,0.19766787,0.40104216,0.28741855,-0.43234978,-0.51309218,-0.51729209,-0.887909598139017,"21","WALKING_DOWNSTAIRS"
0.3801493,-0.025599851,-0.060792467,0.39174623,0.097848223,-0.34368307,0.91512024,-0.21261387,0.11345374,-0.95110306,-0.94192574,-0.83495473,-0.36618525,0.53814904,0.16256509,0.079621191,-0.066683215,-0.44902955,-0.051023483,-0.10740694,0.091886388,-0.47266926,-0.60614655,-0.33512203,-0.10592766,-0.050137328,0.25021333,-0.31076287,-0.67335271,-0.36020918,0.32903774,0.15964662,0.32903774,0.15964662,-0.013722742,-0.11825478,-0.40163829,-0.51163847,-0.4858348,-0.6610165,0.13493248,0.093314101,-0.33448652,0.48073959,0.030851594,-0.4027085,-0.0081202715,-0.088274352,-0.37711035,0.075642535,-0.10747189,-0.52122846,-0.33380486,-0.59678211,-0.22527068,-0.51672937,-0.61479408,-0.43616163,0.080838655,0.021030239,-0.048140063,-0.22215554,-0.51051619,-0.59824076,-0.64105402,-0.889291375434507,"22","WALKING_DOWNSTAIRS"
0.27506965,0.0079772438,-0.058260408,0.21465797,0.068843345,0.32865849,0.9151326,-0.12634326,-0.097899889,-0.9533292,-0.86665755,-0.72840631,0.19706425,0.065434131,-0.038815281,0.53656843,0.016661105,0.28409403,-0.045740389,-0.020599244,0.12944326,-0.53771463,0.89810937,-0.34063751,-0.16807803,-0.052766865,0.0047729069,-0.1936399,0.71422769,-0.24251416,0.19450456,0.52040495,0.19450456,0.52040495,0.31883431,0.74458979,0.18518926,0.92063899,0.23840977,0.78581216,0.38463054,0.09048377,0.45740423,0.1407476,-0.010761271,0.13265079,0.44702935,0.011030989,0.45896918,0.49479382,-0.050277409,0.10521813,-0.27780643,0.88152378,-0.16162384,-0.62816862,0.8947265,-0.47168579,0.76799114,0.12428562,0.67031073,0.82424234,1,0.51715916,0.65840396,-0.889961949055795,"23","WALKING_DOWNSTAIRS"
0.26091345,0.02726256,-0.099806206,-0.20803302,-0.20741678,-0.41012791,0.88509195,-0.062209079,0.31833264,-0.93447787,-0.82678709,-0.86773843,0.028151958,-0.048250091,-0.0097684224,-0.46420205,-0.42403681,-0.67574288,-0.043172287,-0.048793221,0.15137371,-0.41824435,-0.55089703,-0.40227611,-0.045646279,0.094399863,-0.072308072,-0.45207103,-0.83315575,-0.51768637,-0.17629217,-0.31442609,-0.17629217,-0.31442609,-0.49196511,-0.46737337,-0.34768222,-0.54909318,-0.66415253,-0.68861551,-0.33634537,-0.23755302,-0.51010181,-0.1627252,-0.24138757,-0.403148,-0.49704686,-0.42864771,-0.65493241,-0.47698104,-0.4600965,-0.6941717,-0.3120978,-0.65775449,-0.3619906,-0.45269452,-0.49902325,-0.47066729,-0.33695581,-0.40827486,-0.42965223,-0.52315716,-0.55152943,-0.62626032,-0.68560247,-0.894419240718676,"25","WALKING_DOWNSTAIRS"
0.30217697,0.023015567,-0.05212647,0.011203415,-0.26025535,-0.40129315,0.94192117,-0.074978002,0.14849657,-0.95778526,-0.84068478,-0.86483007,0.026612505,-0.073042645,0.081161584,-0.32075936,-0.29881082,-0.48261774,-0.093375624,-0.048206783,0.094670432,-0.54953077,-0.59226095,-0.38483554,0.039411062,-0.15538331,-0.05804985,-0.31209473,-0.68609504,-0.49201254,-0.066607981,-0.013307918,-0.066607981,-0.013307918,-0.31102492,-0.35440095,-0.44276571,-0.57530798,-0.52845124,-0.64774926,-0.24916175,-0.26088288,-0.39432034,0.097078424,-0.30638704,-0.45415358,-0.39567646,-0.39583093,-0.48505986,-0.3041363,-0.24159167,-0.4790978,-0.34429202,-0.56681485,-0.36000228,-0.61764109,-0.61166713,-0.44935406,-0.096807945,-0.12283234,-0.37556094,-0.33151567,-0.54793293,-0.67305941,-0.61471239,-0.895553373763795,"26","WALKING_DOWNSTAIRS"
0.41366714,0.0032161517,-0.095722672,0.23397801,-0.18207897,-0.43048815,0.93074592,-0.16763128,-0.0031759087,-0.93934162,-0.85978365,-0.94355576,-0.53309059,0.44321917,0.16826977,0.016672824,-0.23711259,-0.59205714,-0.36960085,0.030332833,0.053802318,-0.58187571,-0.64093546,-0.15827797,-0.08709778,-0.13103455,-0.099063705,-0.59240459,-0.66496439,-0.29062793,0.10861265,0.16590822,0.10861265,0.16590822,-0.15401475,-0.1359295,-0.35556989,-0.3808241,-0.56887273,-0.6303068,0.17374312,-0.069561429,-0.42352609,0.25692113,-0.30173901,-0.48090624,0.054435158,-0.16907412,-0.52157289,-0.12343235,-0.39168966,-0.66609259,-0.51886216,-0.60645577,-0.12910509,-0.60285802,-0.66651661,-0.24496104,0.14534086,-0.0040453824,-0.048439736,-0.26646225,-0.45785871,-0.43472054,-0.60363621,-0.897524710759444,"27","WALKING_DOWNSTAIRS"
0.28939983,0.0057057616,-0.03463863,-0.11682877,-0.27112279,-0.46903377,0.92535166,-0.23406909,-0.10274247,-0.955489,-0.96180808,-0.83063293,-0.026537946,0.10221027,-0.017708207,-0.18100905,-0.38846248,-0.57876532,-0.0056023291,-3.0379089e-05,0.078021683,-0.59550688,-0.5462077,-0.42340525,-0.061261654,0.048783945,0.1746503,-0.49752266,-0.6498339,-0.50542203,-0.1883881,-0.067991891,-0.1883881,-0.067991891,-0.32568292,-0.22416651,-0.46375035,-0.5703194,-0.5747866,-0.65851201,-0.14161959,-0.27750224,-0.44094298,-0.10720294,-0.31345303,-0.5302653,-0.25605169,-0.41661258,-0.51506687,-0.17563777,-0.39841152,-0.64394096,-0.45141508,-0.51242347,-0.34530986,-0.6417758,-0.57160169,-0.50410768,-0.034858481,-0.23200234,-0.17658625,-0.29439916,-0.54767148,-0.66478375,-0.6449408,-0.899210943096605,"28","WALKING_DOWNSTAIRS"
